chr2.0,marker,cM,bp2.0,diff
CE10_chr2,11317,41.42,49434980,0
CE10_chr2,11315,41.42,49435241,0
CE10_chr2,11314,41.42,49435263,0
CE10_chr2,11313,41.42,49435282,1.07
CE10_chr2,11309,42.49,49458703,0
CE10_chr2,11308,42.49,49458707,0
CE10_chr2,11307,42.49,49458945,0
CE10_chr2,11306,42.49,49458987,0
CE10_chr2,11305,42.49,49458999,0
CE10_chr2,11304,42.49,49459013,0
CE10_chr2,11303,42.49,49459018,0
CE10_chr2,11289,42.49,49662625,0
CE10_chr2,11287,42.49,49662685,0.54
CE10_chr2,11270,43.03,49915595,0
CE10_chr2,11269,43.03,49915719,0
CE10_chr2,11221,43.03,50014132,0
CE10_chr2,11220,43.03,50014144,0
CE10_chr2,11219,43.03,50014153,0
CE10_chr2,11218,43.03,50014189,0
CE10_chr2,11217,43.03,50014204,0.54
CE10_chr2,11209,43.57,50047014,0.53
CE10_chr2,11208,44.1,50047112,0
CE10_chr2,11207,44.1,50047134,0.54
CE10_chr2,11202,44.64,50077117,0
CE10_chr2,11200,44.64,50077206,0
CE10_chr2,11194,44.64,50111615,0
CE10_chr2,11193,44.64,50111617,0
CE10_chr2,11190,44.64,50111683,0
CE10_chr2,11185,44.64,50138082,0
CE10_chr2,11184,44.64,50138090,0
CE10_chr2,11183,44.64,50138112,0
CE10_chr2,11174,44.64,50239038,0.54
CE10_chr2,11173,45.18,50268204,0
CE10_chr2,11171,45.18,50341484,0.54
CE10_chr2,11170,45.72,50341751,0
CE10_chr2,11163,45.72,50391046,1.07
CE10_chr2,11161,46.79,50507170,0
CE10_chr2,11159,46.79,50507431,0
CE10_chr2,11158,46.79,50514533,0
CE10_chr2,11157,46.79,50515275,0
CE10_chr2,11156,46.79,50515386,0
CE10_chr2,11155,46.79,50515857,0
CE10_chr2,11151,46.79,50530773,0
CE10_chr2,11148,46.79,50531013,0
CE10_chr2,11147,46.79,50551678,0
CE10_chr2,11146,46.79,50551681,0
CE10_chr2,11142,46.79,50561476,0.54
CE10_chr2,11141,47.33,50561569,0
CE10_chr2,11140,47.33,50561578,1.08
CE10_chr2,11118,48.41,50776028,0
CE10_chr2,11117,48.41,50776054,1.61
CE10_chr2,11116,50.02,50780326,0
CE10_chr2,11115,50.02,50784595,0
CE10_chr2,11114,50.02,50784632,0
CE10_chr2,11113,50.02,50793440,0
CE10_chr2,11112,50.02,50793541,0.54
CE10_chr2,11106,50.56,50839463,0
CE10_chr2,11105,50.56,50839472,0
CE10_chr2,11103,50.56,50840147,0
CE10_chr2,11098,50.56,50878277,0
CE10_chr2,11097,50.56,50878328,0
CE10_chr2,11096,50.56,50878336,0
CE10_chr2,11095,50.56,50878340,0
CE10_chr2,11094,50.56,50878345,0
CE10_chr2,11093,50.56,50878430,0
CE10_chr2,11092,50.56,50878447,0
CE10_chr2,11091,50.56,50878460,0
CE10_chr2,11090,50.56,50878493,0
CE10_chr2,11089,50.56,50878502,0
CE10_chr2,11088,50.56,50878557,0
CE10_chr2,11087,50.56,50878579,0
CE10_chr2,11086,50.56,50878643,0
CE10_chr2,11085,50.56,50887126,0
CE10_chr2,11084,50.56,50887188,0
CE10_chr2,11083,50.56,50887220,0
CE10_chr2,11082,50.56,50887274,0
CE10_chr2,11081,50.56,50887640,0
CE10_chr2,11080,50.56,50887931,1.61
CE10_chr2,11075,52.17,51085086,0
CE10_chr2,11074,52.17,51085093,0
CE10_chr2,11073,52.17,51085190,0
CE10_chr2,11072,52.17,51085191,0
CE10_chr2,11070,52.17,51097401,0
CE10_chr2,7863,52.17,51440581,0
CE10_chr2,7869,52.17,51642985,0
CE10_chr2,7868,52.17,51667105,0.54
CE10_chr2,7867,52.71,51667173,0.54
CE10_chr2,1477,53.25,51932078,0
CE10_chr2,1476,53.25,51932086,0
CE10_chr2,4276,53.25,52431247,0
CE10_chr2,4277,53.25,52436099,0.53
CE10_chr2,4278,53.78,52446724,1.62
CE10_chr2,7058,55.4,52545703,0
CE10_chr2,7057,55.4,52555973,1.07
CE10_chr2,7056,56.47,52582595,0
CE10_chr2,7055,56.47,52582668,0
CE10_chr2,7053,56.47,52620648,0
CE10_chr2,7052,56.47,52633737,0
CE10_chr2,7051,56.47,52633820,0.54
CE10_chr2,7050,57.01,52656186,0
CE10_chr2,7049,57.01,52656209,0
CE10_chr2,7047,57.01,52711897,0
CE10_chr2,7045,57.01,52798090,0
CE10_chr2,7044,57.01,52798178,0
CE10_chr2,7042,57.01,52842952,0
CE10_chr2,7038,57.01,52853063,0
CE10_chr2,7037,57.01,52853072,0
CE10_chr2,7036,57.01,52853256,0
CE10_chr2,7035,57.01,52853323,0
CE10_chr2,7034,57.01,52853328,0
CE10_chr2,7033,57.01,52853580,0
CE10_chr2,7032,57.01,52855597,0
CE10_chr2,7031,57.01,52858415,0.54
CE10_chr2,7030,57.55,52916662,0
CE10_chr2,7029,57.55,52930167,1.07
CE10_chr2,7007,58.62,53169247,0.54
CE10_chr2,7006,59.16,53169313,0
CE10_chr2,7004,59.16,53175307,0
CE10_chr2,7003,59.16,53175324,0
CE10_chr2,6988,59.16,53249821,0
CE10_chr2,6987,59.16,53249969,0
CE10_chr2,6986,59.16,53273087,0
CE10_chr2,6985,59.16,53273433,0
CE10_chr2,6984,59.16,53275838,0
CE10_chr2,6983,59.16,53275880,0
CE10_chr2,6982,59.16,53276024,1.08
CE10_chr2,6981,60.24,53276844,2.15
CE10_chr2,6979,62.39,53384683,-62.39
CE10_chr3,21760,0,700355,0.54
CE10_chr3,21759,0.54,700537,1.07
CE10_chr3,21757,1.61,730115,0
CE10_chr3,21756,1.61,730119,0
CE10_chr3,21755,1.61,730156,0
CE10_chr3,21754,1.61,730169,0
CE10_chr3,21753,1.61,730575,0.54
CE10_chr3,21752,2.15,741855,0
CE10_chr3,21750,2.15,742319,0
CE10_chr3,21749,2.15,750368,0
CE10_chr3,21748,2.15,750717,0
CE10_chr3,21747,2.15,773253,0
CE10_chr3,21746,2.15,773268,0
CE10_chr3,21745,2.15,773280,0
CE10_chr3,21744,2.15,773324,0
CE10_chr3,21739,2.15,782808,0
CE10_chr3,21738,2.15,782817,0
CE10_chr3,21737,2.15,782912,0
CE10_chr3,21736,2.15,783124,0.54
CE10_chr3,21735,2.69,818650,0.54
CE10_chr3,21733,3.23,878411,0
CE10_chr3,21732,3.23,902658,2.69
CE10_chr3,21729,5.92,1020176,0
CE10_chr3,21728,5.92,1020183,0
CE10_chr3,21727,5.92,1020214,0
CE10_chr3,21726,5.92,1020218,0
CE10_chr3,21725,5.92,1020222,0
CE10_chr3,21724,5.92,1020703,0
CE10_chr3,21723,5.92,1020730,0
CE10_chr3,21722,5.92,1034443,0
CE10_chr3,21721,5.92,1034475,0
CE10_chr3,21720,5.92,1034537,0
CE10_chr3,21719,5.92,1035453,0
CE10_chr3,21718,5.92,1035633,0
CE10_chr3,21717,5.92,1035655,0.53
CE10_chr3,21716,6.45,1069414,0
CE10_chr3,21715,6.45,1069416,0
CE10_chr3,21714,6.45,1069531,0
CE10_chr3,21713,6.45,1069552,0
CE10_chr3,21711,6.45,1080051,0
CE10_chr3,21710,6.45,1098351,0
CE10_chr3,21709,6.45,1098513,0
CE10_chr3,21708,6.45,1098914,0.54
CE10_chr3,21707,6.99,1189784,0
CE10_chr3,21706,6.99,1190403,0
CE10_chr3,21705,6.99,1190448,0
CE10_chr3,21704,6.99,1254141,0.54
CE10_chr3,21703,7.53,1288586,0.54
CE10_chr3,17256,8.07,2010196,3.23
CE10_chr3,17261,11.3,2462021,1.07
CE10_chr3,17271,12.37,2887178,0
CE10_chr3,17272,12.37,2887196,0.54
CE10_chr3,17273,12.91,2887226,1.61
CE10_chr3,17274,14.52,2905347,0
CE10_chr3,17275,14.52,2946271,0
CE10_chr3,17276,14.52,2946274,0
CE10_chr3,17277,14.52,2946296,0
CE10_chr3,17278,14.52,2946321,0
CE10_chr3,17279,14.52,2946493,0
CE10_chr3,17280,14.52,2946502,0
CE10_chr3,17281,14.52,2946512,0
CE10_chr3,17282,14.52,2946513,0
CE10_chr3,17283,14.52,2946545,0
CE10_chr3,17284,14.52,2946566,0
CE10_chr3,17285,14.52,2946691,0
CE10_chr3,17286,14.52,2970952,0
CE10_chr3,17287,14.52,2971078,0
CE10_chr3,17288,14.52,2971093,0
CE10_chr3,17289,14.52,2971111,0
CE10_chr3,17290,14.52,2971118,0
CE10_chr3,17291,14.52,2971201,0
CE10_chr3,17295,14.52,2999634,0
CE10_chr3,17296,14.52,2999648,0
CE10_chr3,17297,14.52,2999698,0
CE10_chr3,17298,14.52,2999699,0
CE10_chr3,17300,14.52,3016093,0
CE10_chr3,17301,14.52,3045386,0
CE10_chr3,17302,14.52,3059440,0
CE10_chr3,17303,14.52,3059442,0
CE10_chr3,17304,14.52,3071761,0
CE10_chr3,17305,14.52,3072420,0
CE10_chr3,17306,14.52,3072458,0
CE10_chr3,17307,14.52,3076682,0
CE10_chr3,17311,14.52,3106454,0
CE10_chr3,17312,14.52,3106467,0
CE10_chr3,17313,14.52,3123696,0
CE10_chr3,17321,14.52,3224051,0
CE10_chr3,17322,14.52,3224164,0
CE10_chr3,17323,14.52,3224165,0
CE10_chr3,17324,14.52,3224176,0
CE10_chr3,17325,14.52,3224184,0
CE10_chr3,17326,14.52,3224235,0
CE10_chr3,17327,14.52,3224250,0
CE10_chr3,17330,14.52,3234353,1.08
CE10_chr3,17333,15.6,3381955,0
CE10_chr3,17334,15.6,3381989,0
CE10_chr3,17335,15.6,3382004,0
CE10_chr3,17336,15.6,3382016,0
CE10_chr3,17337,15.6,3382022,0
CE10_chr3,17366,15.6,3800949,0
CE10_chr3,17367,15.6,3813711,0
CE10_chr3,17368,15.6,3818281,0
CE10_chr3,17369,15.6,3818309,1.61
CE10_chr3,13289,17.21,3995326,0
CE10_chr3,13290,17.21,3998695,0
CE10_chr3,13291,17.21,3999026,0
CE10_chr3,13292,17.21,3999042,0
CE10_chr3,13293,17.21,3999070,0
CE10_chr3,13294,17.21,3999459,0
CE10_chr3,13295,17.21,4039383,0
CE10_chr3,13296,17.21,4039410,0
CE10_chr3,13297,17.21,4039419,0
CE10_chr3,13298,17.21,4039425,0
CE10_chr3,13299,17.21,4039446,0
CE10_chr3,13302,17.21,4045662,0
CE10_chr3,13303,17.21,4045665,0
CE10_chr3,13304,17.21,4045703,0
CE10_chr3,13305,17.21,4046148,0
CE10_chr3,13306,17.21,4046164,0
CE10_chr3,13307,17.21,4048394,0
CE10_chr3,13308,17.21,4067585,0
CE10_chr3,13309,17.21,4070342,0
CE10_chr3,13310,17.21,4128912,0
CE10_chr3,13311,17.21,4129198,0
CE10_chr3,13313,17.21,4155531,0
CE10_chr3,13314,17.21,4155563,0
CE10_chr3,13315,17.21,4155589,0
CE10_chr3,4914,17.21,4609615,0
CE10_chr3,4917,17.21,4706468,0
CE10_chr3,4919,17.21,4729843,0
CE10_chr3,4922,17.21,4880206,0
CE10_chr3,4923,17.21,4880209,0
CE10_chr3,4924,17.21,4880214,0
CE10_chr3,4925,17.21,4880219,0
CE10_chr3,4926,17.21,4880242,0
CE10_chr3,4927,17.21,4880391,0
CE10_chr3,4928,17.21,4880395,0
CE10_chr3,4929,17.21,4897425,0
CE10_chr3,4930,17.21,4905485,0
CE10_chr3,4935,17.21,5159781,0
CE10_chr3,4936,17.21,5159885,0.54
CE10_chr3,4937,17.75,5187754,0
CE10_chr3,4938,17.75,5187924,0
CE10_chr3,4939,17.75,5188097,0.54
CE10_chr3,4941,18.29,5248754,0
CE10_chr3,4943,18.29,5278685,0.54
CE10_chr3,4944,18.83,5550140,0
CE10_chr3,4945,18.83,5728867,0.53
CE10_chr3,4947,19.36,5771814,0
CE10_chr3,4950,19.36,5892237,0
CE10_chr3,4951,19.36,5892462,0
CE10_chr3,22728,19.36,6246926,0
CE10_chr3,22727,19.36,6247783,0
CE10_chr3,22726,19.36,6247803,0
CE10_chr3,22725,19.36,6247890,0
CE10_chr3,22721,19.36,6524341,0
CE10_chr3,22719,19.36,6554941,0
CE10_chr3,22718,19.36,6949863,0
CE10_chr3,22717,19.36,6949877,0
CE10_chr3,22716,19.36,6949938,0
CE10_chr3,22715,19.36,6949977,0
CE10_chr3,22714,19.36,6950017,0
CE10_chr3,22713,19.36,6970718,0
CE10_chr3,22712,19.36,6970760,0
CE10_chr3,22711,19.36,6971095,0
CE10_chr3,22710,19.36,6971146,0
CE10_chr3,22709,19.36,6980912,0
CE10_chr3,22708,19.36,6980937,0
CE10_chr3,22707,19.36,6981223,0
CE10_chr3,22706,19.36,6981701,0
CE10_chr3,22705,19.36,6981770,0
CE10_chr3,22704,19.36,6982331,0
CE10_chr3,22701,19.36,6992672,0
CE10_chr3,22700,19.36,6993430,0
CE10_chr3,22699,19.36,6993600,0
CE10_chr3,22698,19.36,6993672,0
CE10_chr3,22697,19.36,7013228,0
CE10_chr3,22696,19.36,7025236,0
CE10_chr3,22695,19.36,7025259,0
CE10_chr3,22694,19.36,7052798,0
CE10_chr3,22693,19.36,7064786,0
CE10_chr3,22692,19.36,7064883,0
CE10_chr3,22691,19.36,7064998,0
CE10_chr3,22690,19.36,7180335,0
CE10_chr3,22689,19.36,7180340,0
CE10_chr3,22686,19.36,7249711,0
CE10_chr3,22685,19.36,7249964,0
CE10_chr3,22684,19.36,7250484,0
CE10_chr3,22683,19.36,7287819,0.54
CE10_chr3,22073,19.9,7553183,0
CE10_chr3,22072,19.9,7554487,0
CE10_chr3,22071,19.9,7554488,0
CE10_chr3,17978,19.9,8069035,0
CE10_chr3,17977,19.9,8076191,0
CE10_chr3,17976,19.9,8083884,0
CE10_chr3,17975,19.9,8149802,0
CE10_chr3,17974,19.9,8149937,0
CE10_chr3,17969,19.9,8287292,0
CE10_chr3,17968,19.9,8287550,0
CE10_chr3,17967,19.9,8351416,0
CE10_chr3,17966,19.9,8372230,0
CE10_chr3,17957,19.9,8838213,0
CE10_chr3,17956,19.9,8838236,0
CE10_chr3,17955,19.9,8863730,0
CE10_chr3,17954,19.9,8863745,0
CE10_chr3,17953,19.9,8890036,0
CE10_chr3,17952,19.9,8890092,0
CE10_chr3,17951,19.9,8890095,0
CE10_chr3,17950,19.9,8890104,0
CE10_chr3,17949,19.9,8965166,0
CE10_chr3,17948,19.9,8994758,0
CE10_chr3,17947,19.9,9003546,0
CE10_chr3,17946,19.9,9003745,0
CE10_chr3,17945,19.9,9158917,0
CE10_chr3,17944,19.9,9158918,0
CE10_chr3,17942,19.9,9342762,0
CE10_chr3,17941,19.9,9342861,0
CE10_chr3,17940,19.9,9342889,0
CE10_chr3,17939,19.9,9346974,0
CE10_chr3,17938,19.9,9347523,0
CE10_chr3,17923,19.9,10003625,0
CE10_chr3,17922,19.9,10003817,0
CE10_chr3,17921,19.9,10003880,0
CE10_chr3,17920,19.9,10085290,0
CE10_chr3,17919,19.9,10085878,0
CE10_chr3,17918,19.9,10085880,0
CE10_chr3,17917,19.9,10128018,0
CE10_chr3,17916,19.9,10130818,0
CE10_chr3,17915,19.9,10130840,0
CE10_chr3,17914,19.9,10130841,0
CE10_chr3,17913,19.9,10130844,0
CE10_chr3,17912,19.9,10130897,0
CE10_chr3,17911,19.9,10255691,0
CE10_chr3,17905,19.9,11450164,0
CE10_chr3,17904,19.9,11450219,0
CE10_chr3,17903,19.9,11450272,0
CE10_chr3,17901,19.9,11650517,0
CE10_chr3,17900,19.9,11650592,0
CE10_chr3,17896,19.9,12399477,0
CE10_chr3,17895,19.9,12402075,0
CE10_chr3,17894,19.9,12402120,0
CE10_chr3,17893,19.9,12675845,1.08
CE10_chr3,7060,20.98,13693659,0
CE10_chr3,7059,20.98,13694923,0
CE10_chr3,7612,20.98,14145251,0
CE10_chr3,7611,20.98,14145627,0
CE10_chr3,5504,20.98,14716689,0
CE10_chr3,5503,20.98,14716887,0
CE10_chr3,5500,20.98,15421189,0
CE10_chr3,5499,20.98,15523711,0
CE10_chr3,22077,20.98,16217777,0
CE10_chr3,22078,20.98,16217787,0
CE10_chr3,4912,20.98,17758317,0
CE10_chr3,4911,20.98,17758694,0
CE10_chr3,19087,20.98,19162215,0
CE10_chr3,19086,20.98,19162254,0
CE10_chr3,21193,20.98,20341326,0
CE10_chr3,21122,20.98,21385059,0
CE10_chr3,21121,20.98,21385612,0
CE10_chr3,7496,20.98,21613152,0
CE10_chr3,19083,20.98,24348841,0
CE10_chr3,19082,20.98,24350833,0
CE10_chr3,19081,20.98,24350925,0
CE10_chr3,19080,20.98,24867253,0
CE10_chr3,21116,20.98,26530141,0
CE10_chr3,1322,20.98,27504729,0
CE10_chr3,1321,20.98,27504920,0
CE10_chr3,1320,20.98,27505280,0
CE10_chr3,4731,20.98,29290549,0
CE10_chr3,15900,20.98,29889139,0
CE10_chr3,18521,20.98,30320504,0
CE10_chr3,15854,20.98,31462846,0
CE10_chr3,20008,20.98,33017259,0
CE10_chr3,20007,20.98,33017689,0
CE10_chr3,19368,20.98,33726790,0
CE10_chr3,19369,20.98,33727595,0
CE10_chr3,19371,20.98,33730059,0
CE10_chr3,19372,20.98,34549320,0
CE10_chr3,7502,20.98,36053178,0
CE10_chr3,7503,20.98,36164270,0
CE10_chr3,17231,20.98,40692570,0
CE10_chr3,17230,20.98,40692586,0
CE10_chr3,17229,20.98,40692627,0
CE10_chr3,17228,20.98,41142776,0
CE10_chr3,17225,20.98,41968782,0
CE10_chr3,17224,20.98,41968832,0
CE10_chr3,17223,20.98,41968840,0
CE10_chr3,17221,20.98,42011840,0
CE10_chr3,17220,20.98,42011905,0
CE10_chr3,17219,20.98,42011938,0
CE10_chr3,17218,20.98,42012011,0
CE10_chr3,13237,20.98,42906736,0
CE10_chr3,13238,20.98,42906756,0
CE10_chr3,13239,20.98,42906765,0
CE10_chr3,13240,20.98,42906777,0
CE10_chr3,13241,20.98,42906885,0
CE10_chr3,13242,20.98,42907044,0
CE10_chr3,13243,20.98,42907097,0
CE10_chr3,13245,20.98,43271963,0
CE10_chr3,13254,20.98,43428829,0
CE10_chr3,13255,20.98,43428851,0
CE10_chr3,13258,20.98,43520913,0
CE10_chr3,13263,20.98,44172719,0
CE10_chr3,13265,20.98,45269617,0
CE10_chr3,7838,20.98,45896717,0
CE10_chr3,7837,20.98,45898860,0
CE10_chr3,7836,20.98,45898862,1.61
CE10_chr3,5000,22.59,46499362,0
CE10_chr3,4999,22.59,46499364,0
CE10_chr3,4998,22.59,46499367,0
CE10_chr3,4997,22.59,46499381,0
CE10_chr3,4996,22.59,46499798,0
CE10_chr3,4995,22.59,46499816,0
CE10_chr3,4994,22.59,46499823,0
CE10_chr3,4993,22.59,46499844,0
CE10_chr3,4992,22.59,46597609,0.54
CE10_chr3,4986,23.13,46792861,0
CE10_chr3,4985,23.13,46792881,0
CE10_chr3,4984,23.13,46793013,0
CE10_chr3,4983,23.13,46793036,0.54
CE10_chr3,4982,23.67,47098161,0
CE10_chr3,4981,23.67,47128630,0
CE10_chr3,4980,23.67,47132291,0
CE10_chr3,4979,23.67,47234940,0.53
CE10_chr3,4971,24.2,47460545,0
CE10_chr3,4970,24.2,47460602,0.54
CE10_chr3,4969,24.74,47460662,0.54
CE10_chr3,4968,25.28,47525857,0
CE10_chr3,4967,25.28,47528608,0
CE10_chr3,4966,25.28,47529296,2.69
CE10_chr3,20690,27.97,47752407,0
CE10_chr3,20689,27.97,47752413,0
CE10_chr3,20688,27.97,47752434,0
CE10_chr3,20687,27.97,47752452,0
CE10_chr3,20686,27.97,47752505,0
CE10_chr3,20685,27.97,47752515,0
CE10_chr3,20684,27.97,47752563,0
CE10_chr3,20683,27.97,47752626,0
CE10_chr3,20682,27.97,47752647,0
CE10_chr3,20681,27.97,47752825,0
CE10_chr3,20664,27.97,47776430,0
CE10_chr3,20663,27.97,47776508,0
CE10_chr3,20662,27.97,47776688,0
CE10_chr3,20646,27.97,47795253,0
CE10_chr3,20645,27.97,47795273,0
CE10_chr3,20644,27.97,47795300,0.54
CE10_chr3,20643,28.51,47795367,0
CE10_chr3,20642,28.51,47795420,0
CE10_chr3,20630,28.51,47902667,0
CE10_chr3,20629,28.51,47902785,0
CE10_chr3,20628,28.51,47928890,0
CE10_chr3,20627,28.51,47928892,0
CE10_chr3,20626,28.51,47928961,0.53
CE10_chr3,20616,29.04,47979328,0
CE10_chr3,20615,29.04,47979440,0
CE10_chr3,20611,29.04,47999275,0
CE10_chr3,20610,29.04,47999276,0.54
CE10_chr3,20609,29.58,47999342,0
CE10_chr3,20608,29.58,47999648,0
CE10_chr3,20607,29.58,47999758,0
CE10_chr3,20606,29.58,47999810,0
CE10_chr3,20605,29.58,47999851,0
CE10_chr3,20604,29.58,47999892,0
CE10_chr3,20603,29.58,47999979,0
CE10_chr3,20602,29.58,47999989,0
CE10_chr3,20601,29.58,48000031,0
CE10_chr3,20600,29.58,48000069,0
CE10_chr3,20599,29.58,48000102,0
CE10_chr3,20598,29.58,48000115,0
CE10_chr3,20590,29.58,48030363,0
CE10_chr3,20589,29.58,48030368,0
CE10_chr3,20588,29.58,48030373,0
CE10_chr3,20587,29.58,48030379,0
CE10_chr3,20586,29.58,48030386,0
CE10_chr3,20585,29.58,48030391,0
CE10_chr3,20584,29.58,48030395,0.54
CE10_chr3,20539,30.12,48219830,1.07
CE10_chr3,20470,31.19,48300298,0
CE10_chr3,20469,31.19,48300309,0.54
CE10_chr3,20468,31.73,48300355,0
CE10_chr3,20467,31.73,48300356,0
CE10_chr3,20466,31.73,48300365,0
CE10_chr3,20465,31.73,48300368,0
CE10_chr3,20464,31.73,48300371,0
CE10_chr3,20463,31.73,48300373,0.54
CE10_chr3,20462,32.27,48300379,0
CE10_chr3,20461,32.27,48300409,0
CE10_chr3,20460,32.27,48300422,0.54
CE10_chr3,20459,32.81,48330133,0.54
CE10_chr3,20449,33.35,48331231,0
CE10_chr3,20448,33.35,48331350,0
CE10_chr3,20445,33.35,48403817,0
CE10_chr3,20444,33.35,48403818,0
CE10_chr3,20443,33.35,48403865,0.53
CE10_chr3,20439,33.88,48431745,0
CE10_chr3,20438,33.88,48431755,0
CE10_chr3,20437,33.88,48431881,0
CE10_chr3,20436,33.88,48432323,0
CE10_chr3,20435,33.88,48432368,0
CE10_chr3,20434,33.88,48433094,0
CE10_chr3,20419,33.88,48474883,0
CE10_chr3,20418,33.88,48474895,0
CE10_chr3,20417,33.88,48474948,0.54
CE10_chr3,20416,34.42,48505461,0
CE10_chr3,20415,34.42,48505905,0
CE10_chr3,20414,34.42,48506099,0
CE10_chr3,20390,34.42,48611310,0
CE10_chr3,20389,34.42,48611786,0
CE10_chr3,20388,34.42,48611999,0
CE10_chr3,20387,34.42,48612012,0
CE10_chr3,20386,34.42,48612592,0
CE10_chr3,20385,34.42,48612662,0
CE10_chr3,20384,34.42,48612679,2.69
CE10_chr3,20381,37.11,48828810,0
CE10_chr3,20380,37.11,48828824,0.54
CE10_chr3,20379,37.65,48850725,0
CE10_chr3,20378,37.65,48851899,0
CE10_chr3,20377,37.65,48851927,1.07
CE10_chr3,20376,38.72,48908014,0
CE10_chr3,20375,38.72,48908019,0
CE10_chr3,20374,38.72,48908033,0
CE10_chr3,20373,38.72,48908040,0
CE10_chr3,20372,38.72,48908058,0
CE10_chr3,20371,38.72,48908074,0
CE10_chr3,20370,38.72,48959254,0
CE10_chr3,20369,38.72,48959366,0
CE10_chr3,20368,38.72,48959376,0
CE10_chr3,20367,38.72,48959595,0
CE10_chr3,20366,38.72,48971146,0
CE10_chr3,20365,38.72,48971528,0.54
CE10_chr3,20364,39.26,48973352,0
CE10_chr3,20363,39.26,48973406,0
CE10_chr3,20361,39.26,48985601,0
CE10_chr3,20360,39.26,48985648,0.54
CE10_chr3,20359,39.8,48985705,0
CE10_chr3,20358,39.8,49017652,0.54
CE10_chr3,20357,40.34,49075865,0
CE10_chr3,20356,40.34,49075871,0
CE10_chr3,20355,40.34,49075886,0
CE10_chr3,20353,40.34,49116390,0.54
CE10_chr3,20352,40.88,49138769,0
CE10_chr3,20351,40.88,49138846,0
CE10_chr3,20350,40.88,49138903,1.61
CE10_chr3,20349,42.49,49171490,0.54
CE10_chr3,20346,43.03,49229661,0
CE10_chr3,20345,43.03,49229683,0
CE10_chr3,20344,43.03,49229708,0
CE10_chr3,20343,43.03,49230197,0
CE10_chr3,20342,43.03,49230225,0
CE10_chr3,20341,43.03,49230237,0
CE10_chr3,20340,43.03,49230261,0
CE10_chr3,20339,43.03,49230450,0
CE10_chr3,20338,43.03,49230452,0
CE10_chr3,20337,43.03,49230470,0
CE10_chr3,20332,43.03,49253015,1.61
CE10_chr3,20325,44.64,49351619,0
CE10_chr3,20324,44.64,49373999,0.54
CE10_chr3,20305,45.18,49394864,0
CE10_chr3,20285,45.18,49419440,0
CE10_chr3,20284,45.18,49419445,0
CE10_chr3,20283,45.18,49419449,0
CE10_chr3,20282,45.18,49419453,0
CE10_chr3,20281,45.18,49419479,0
CE10_chr3,20280,45.18,49419527,0
CE10_chr3,20279,45.18,49419540,0
CE10_chr3,20278,45.18,49419600,0
CE10_chr3,20277,45.18,49419656,0
CE10_chr3,20276,45.18,49419710,0
CE10_chr3,20275,45.18,49419740,0
CE10_chr3,20274,45.18,49419758,0.54
CE10_chr3,20273,45.72,49419792,0
CE10_chr3,20272,45.72,49419797,0
CE10_chr3,20271,45.72,49419836,0.53
CE10_chr3,20269,46.25,49470214,0
CE10_chr3,20268,46.25,49470585,0
CE10_chr3,20267,46.25,49473958,0.54
CE10_chr3,20266,46.79,49481011,0
CE10_chr3,20265,46.79,49481017,0
CE10_chr3,20264,46.79,49481025,0
CE10_chr3,20263,46.79,49481041,0
CE10_chr3,20262,46.79,49481191,0
CE10_chr3,20261,46.79,49481192,0
CE10_chr3,20260,46.79,49481201,0
CE10_chr3,20259,46.79,49481232,0.54
CE10_chr3,20258,47.33,49481256,0
CE10_chr3,20257,47.33,49481337,0
CE10_chr3,20256,47.33,49481339,0
CE10_chr3,20255,47.33,49481367,0
CE10_chr3,20254,47.33,49481654,0
CE10_chr3,20253,47.33,49481666,0
CE10_chr3,20252,47.33,49481749,0
CE10_chr3,20251,47.33,49481920,0
CE10_chr3,20241,47.33,49545271,0
CE10_chr3,20240,47.33,49545495,0.54
CE10_chr3,20239,47.87,49546135,1.07
CE10_chr3,20206,48.94,49625644,0
CE10_chr3,20181,48.94,49730458,1.08
CE10_chr3,20180,50.02,49730815,3.23
CE10_chr3,20179,53.25,49731211,-51.1
CE10_chr4,8051,2.15,143929,0
CE10_chr4,8048,2.15,213643,0
CE10_chr4,8047,2.15,247044,0
CE10_chr4,8043,2.15,282712,0
CE10_chr4,8042,2.15,282719,0
CE10_chr4,8041,2.15,284999,3.77
CE10_chr4,20013,5.92,718795,0
CE10_chr4,20014,5.92,718803,0
CE10_chr4,20015,5.92,720434,0
CE10_chr4,20016,5.92,723860,0
CE10_chr4,20017,5.92,723894,0
CE10_chr4,20018,5.92,724021,0
CE10_chr4,20019,5.92,724045,0
CE10_chr4,20022,5.92,728491,0
CE10_chr4,20023,5.92,728534,0
CE10_chr4,20024,5.92,728542,0
CE10_chr4,20025,5.92,731148,0
CE10_chr4,20026,5.92,731165,1.07
CE10_chr4,20028,6.99,793547,0
CE10_chr4,20029,6.99,794847,0
CE10_chr4,20030,6.99,795148,0
CE10_chr4,20031,6.99,795242,0
CE10_chr4,20032,6.99,795260,0
CE10_chr4,20033,6.99,797206,0
CE10_chr4,20034,6.99,797215,0.54
CE10_chr4,20036,7.53,819323,0
CE10_chr4,20037,7.53,824421,0
CE10_chr4,20038,7.53,824450,0
CE10_chr4,20039,7.53,824469,0
CE10_chr4,20040,7.53,824530,0
CE10_chr4,20041,7.53,824551,0
CE10_chr4,20042,7.53,824672,0
