chr2.0,marker,cM,bp2.0
CE10_chr5,5095,42.48,4926301
CE10_chr5,5094,42.48,4926356
CE10_chr5,5093,42.48,4926624
CE10_chr5,5092,42.48,4932863
CE10_chr5,5091,42.48,4933406
CE10_chr5,5090,42.48,4933419
CE10_chr5,5089,42.48,4937446
CE10_chr5,5088,42.48,4937447
CE10_chr5,5087,42.48,4937484
CE10_chr5,5086,42.48,4937519
CE10_chr5,5085,42.48,4937549
CE10_chr5,5084,42.48,4937679
CE10_chr5,5083,42.48,4937690
CE10_chr5,5082,42.48,4937756
CE10_chr5,5071,42.48,4949324
CE10_chr5,5070,42.48,4949325
CE10_chr5,5069,42.48,4949334
CE10_chr5,5068,42.48,4949360
CE10_chr5,5067,42.48,4949398
CE10_chr5,5066,42.48,4949588
CE10_chr5,5065,42.48,4949676
CE10_chr5,5064,42.48,4949712
CE10_chr5,5063,42.48,4949716
CE10_chr5,5062,42.48,4949778
CE10_chr5,5061,42.48,4949781
CE10_chr5,5060,42.48,4949801
CE10_chr5,5059,42.48,4949828
CE10_chr5,5058,42.48,4949863
CE10_chr5,5057,42.48,4949864
CE10_chr5,5056,42.48,4949936
CE10_chr5,5055,42.48,4950006
CE10_chr5,5054,42.48,4950201
CE10_chr5,5028,42.48,4973302
CE10_chr5,5027,42.48,4991818
CE10_chr5,5026,42.48,5012341
CE10_chr5,5025,42.48,5012347
CE10_chr5,5024,42.48,5012362
CE10_chr5,5023,42.48,5012377
CE10_chr5,5022,42.48,5012452
CE10_chr5,5021,42.48,5012466
CE10_chr5,5020,42.48,5012552
CE10_chr5,5019,42.48,5012554
CE10_chr5,5018,42.48,5012598
CE10_chr5,5017,42.48,5012600
CE10_chr5,5016,42.48,5012629
CE10_chr5,5015,42.48,5012665
CE10_chr5,5014,42.48,5012930
CE10_chr5,5013,42.48,5037669
CE10_chr5,5012,42.48,5037745
CE10_chr5,5011,42.48,5037990
CE10_chr5,5010,43.02,5038956
CE10_chr5,5009,43.02,5044003
CE10_chr5,5007,43.02,5059223
CE10_chr5,7609,43.56,5243599
CE10_chr5,7608,43.56,5243996
CE10_chr5,7607,43.56,5245635
CE10_chr5,7602,43.56,5246690
CE10_chr5,7601,43.56,5246939
CE10_chr5,7600,43.56,5247139
CE10_chr5,7599,43.56,5247393
CE10_chr5,7598,43.56,5247495
CE10_chr5,7596,43.56,5278568
CE10_chr5,7595,43.56,5278718
CE10_chr5,7594,43.56,5278919
CE10_chr5,7593,43.56,5279041
CE10_chr5,7592,43.56,5279453
CE10_chr5,7591,43.56,5279629
CE10_chr5,7583,43.56,5283687
CE10_chr5,7582,43.56,5283891
CE10_chr5,7581,43.56,5290553
CE10_chr5,7580,43.56,5290595
CE10_chr5,7579,43.56,5290610
CE10_chr5,7578,43.56,5290685
CE10_chr5,7577,43.56,5291325
CE10_chr5,7576,43.56,5291345
CE10_chr5,7575,43.56,5291357
CE10_chr5,7574,43.56,5295202
CE10_chr5,7573,43.56,5295219
CE10_chr5,7572,43.56,5295606
CE10_chr5,7567,43.56,5313556
CE10_chr5,7566,43.56,5313597
CE10_chr5,7565,43.56,5313599
CE10_chr5,7564,43.56,5313601
CE10_chr5,7563,43.56,5313622
CE10_chr5,7562,43.56,5313623
CE10_chr5,7561,43.56,5313909
CE10_chr5,7560,43.56,5313939
CE10_chr5,7559,43.56,5321082
CE10_chr5,7558,43.56,5321209
CE10_chr5,7557,43.56,5321222
CE10_chr5,7556,43.56,5321315
CE10_chr5,7555,43.56,5321336
CE10_chr5,7554,44.09,5321424
CE10_chr5,7553,44.09,5321455
CE10_chr5,7546,44.09,5729997
CE10_chr5,7545,44.09,5750218
CE10_chr5,7539,44.09,5762352
CE10_chr5,7538,44.09,5762390
CE10_chr5,7537,44.09,5762401
CE10_chr5,7536,44.09,5762444
CE10_chr5,7535,44.09,5762553
CE10_chr5,7534,44.09,5762677
CE10_chr5,4438,44.63,5799579
CE10_chr5,4437,44.63,5799610
CE10_chr5,4433,44.63,5857127
CE10_chr5,4432,44.63,5857370
CE10_chr5,4431,44.63,5857371
CE10_chr5,4428,44.63,6054113
CE10_chr5,4427,44.63,6264028
CE10_chr5,4426,44.63,6264111
CE10_chr5,4425,44.63,6264155
CE10_chr5,4424,44.63,6264538
CE10_chr5,4423,44.63,6265275
CE10_chr5,4422,44.63,6265277
CE10_chr5,4421,44.63,6265279
CE10_chr5,4420,44.63,6265281
CE10_chr5,4419,44.63,6265291
CE10_chr5,4418,44.63,6265294
CE10_chr5,4417,44.63,6265305
CE10_chr5,4416,44.63,6265366
CE10_chr5,4415,45.17,6265423
CE10_chr5,4414,45.17,6265447
CE10_chr5,4413,45.17,6265544
CE10_chr5,4412,45.17,6265615
CE10_chr5,4411,45.17,6265646
CE10_chr5,4410,45.17,6265651
CE10_chr5,4409,45.17,6322816
CE10_chr5,4408,45.17,6322850
CE10_chr5,4405,45.17,6397100
CE10_chr5,4404,45.17,6397332
CE10_chr5,4403,45.17,6421786
CE10_chr5,4402,45.17,6422106
CE10_chr5,4401,45.17,6500603
CE10_chr5,4400,45.17,6500626
CE10_chr5,4399,45.17,6500644
CE10_chr5,4398,45.17,6500645
CE10_chr5,4397,45.17,6500744
CE10_chr5,4396,45.17,6500858
CE10_chr5,4395,45.17,6510190
CE10_chr5,4394,45.71,6533322
CE10_chr5,4393,45.71,6533703
CE10_chr5,4385,45.71,6622572
CE10_chr5,4384,45.71,6622576
CE10_chr5,4383,45.71,6622692
CE10_chr5,4382,45.71,6622694
CE10_chr5,4377,45.71,6638128
CE10_chr5,4376,45.71,6638378
CE10_chr5,4375,45.71,6638549
CE10_chr5,4373,45.71,6777159
CE10_chr5,4372,45.71,6777222
CE10_chr5,4371,45.71,6778016
CE10_chr5,4370,45.71,6778034
CE10_chr5,13414,45.71,25029657
CE10_chr5,13415,45.71,25029393
CE10_chr5,13416,45.71,25029373
CE10_chr5,13417,45.71,25029035
CE10_chr5,13419,46.25,24807643
CE10_chr5,13420,46.25,24807536
CE10_chr5,56,46.25,12284628
CE10_chr5,55,46.25,12284439
CE10_chr5,17249,46.25,19515704
CE10_chr5,981,46.25,27531279
CE10_chr5,3517,46.25,10583131
CE10_chr5,3516,46.25,10583074
CE10_chr5,3515,46.25,10583059
CE10_chr5,3514,46.25,10582899
CE10_chr5,3513,46.25,10582898
CE10_chr5,3512,46.25,10582398
CE10_chr5,3511,46.25,10582289
CE10_chr5,3510,46.25,10582226
CE10_chr5,3496,46.25,9452962
CE10_chr5,3495,46.25,9452860
CE10_chr5,3488,46.25,9147896
CE10_chr5,3471,46.25,8829032
CE10_chr5,3469,46.25,8762493
CE10_chr5,3468,46.25,8762465
CE10_chr5,3467,46.25,8762458
CE10_chr5,3466,46.25,8762429
CE10_chr5,3465,46.25,8762384
CE10_chr5,3458,46.25,8716418
CE10_chr5,3457,46.25,8716408
CE10_chr5,3456,46.25,8716292
CE10_chr5,3455,46.25,8716052
CE10_chr5,3454,46.25,8716045
CE10_chr5,3453,46.25,8716040
CE10_chr5,3452,46.25,8715555
CE10_chr5,3451,46.25,8715476
CE10_chr5,3450,46.25,8715456
CE10_chr5,3449,46.25,8715350
CE10_chr5,3448,46.25,8715307
CE10_chr5,3447,46.25,8715143
CE10_chr5,3443,46.25,8679888
CE10_chr5,3422,46.25,8171792
CE10_chr5,3421,46.25,8171782
CE10_chr5,3420,46.25,8171781
CE10_chr5,3419,46.25,8171419
CE10_chr5,3418,46.25,8171304
CE10_chr5,3417,46.25,8171116
CE10_chr5,3416,46.25,8171001
CE10_chr5,7426,46.25,11355686
CE10_chr5,7425,46.25,11355699
CE10_chr5,7424,46.25,11355702
CE10_chr5,7423,46.25,11363742
CE10_chr5,7422,46.25,11364272
CE10_chr5,7421,46.25,11364277
CE10_chr5,7420,46.25,11364312
CE10_chr5,7419,46.25,11364362
CE10_chr5,7418,46.25,11364494
CE10_chr5,7417,46.25,11364530
CE10_chr5,7416,46.25,11364560
CE10_chr5,7415,46.25,11364592
CE10_chr5,7414,46.25,11364647
CE10_chr5,7413,46.25,11364671
CE10_chr5,7412,46.25,11364764
CE10_chr5,7411,46.25,11364872
CE10_chr5,7410,46.25,11364887
CE10_chr5,7409,46.25,11364916
CE10_chr5,7408,46.25,11365028
CE10_chr5,7407,46.25,11365054
CE10_chr5,7406,46.25,11365074
CE10_chr5,7405,46.25,11365083
CE10_chr5,17016,46.25,37566139
CE10_chr5,17017,46.25,37541476
CE10_chr5,17018,46.25,37541361
CE10_chr5,17019,46.25,37541183
CE10_chr5,17020,46.25,37541153
CE10_chr5,17021,46.25,37541150
CE10_chr5,17052,46.25,12578108
CE10_chr5,17051,46.25,12578211
CE10_chr5,17050,46.25,12578515
CE10_chr5,17049,46.25,12735051
CE10_chr5,17048,46.25,12735182
CE10_chr5,17047,46.25,12735232
CE10_chr5,17046,46.25,12735349
CE10_chr5,17045,46.25,12735880
CE10_chr5,17044,46.25,13080086
CE10_chr5,17038,46.25,13816000
CE10_chr5,17037,46.25,13816006
CE10_chr5,17036,46.25,13816328
CE10_chr5,17035,46.25,13816389
CE10_chr5,17031,46.25,14184951
CE10_chr5,17030,46.25,14184997
CE10_chr5,17029,46.25,14185034
CE10_chr5,17028,46.25,14185122
CE10_chr5,17027,46.25,14185125
CE10_chr5,17081,46.25,16175617
CE10_chr5,17248,46.25,19257498
CE10_chr5,17251,46.25,21265320
CE10_chr5,17254,46.25,22180811
CE10_chr5,17253,46.25,22179497
CE10_chr5,17252,46.78,22179431
NA,19361,46.78,NA
NA,19362,46.78,NA
NA,19363,46.78,NA
NA,19364,46.78,NA
NA,19365,46.78,NA
CE10_chr5,20178,46.78,33787704
CE10_chr5,20177,46.78,33787721
CE10_chr5,20176,46.78,33788221
CE10_chr5,20174,46.78,33805906
CE10_chr5,4481,46.78,31016747
CE10_chr5,4480,46.78,31016762
CE10_chr5,4479,46.78,31016776
CE10_chr5,5497,46.78,27047175
CE10_chr5,12745,46.78,23992547
CE10_chr5,16980,46.78,38899998
CE10_chr5,16981,46.78,38899997
CE10_chr5,16982,46.78,38899681
CE10_chr5,16983,46.78,38899624
CE10_chr5,16984,46.78,38899603
CE10_chr5,16985,46.78,38899493
CE10_chr5,16986,46.78,38899485
CE10_chr5,16987,46.78,38899391
CE10_chr5,16989,46.78,38101597
CE10_chr5,16990,46.78,38101576
CE10_chr5,16991,46.78,38101482
CE10_chr5,16992,46.78,38101426
CE10_chr5,16993,46.78,38101392
CE10_chr5,16994,46.78,38101360
CE10_chr5,16995,46.78,38101349
CE10_chr5,16996,46.78,38101303
CE10_chr5,16997,46.78,38101277
CE10_chr5,16998,46.78,38101248
CE10_chr5,16999,46.78,38101188
CE10_chr5,17000,46.78,38101097
CE10_chr5,17001,46.78,38101072
CE10_chr5,17002,46.78,38101066
CE10_chr5,17003,46.78,38100984
CE10_chr5,17004,46.78,38100934
CE10_chr5,17005,46.78,38100929
CE10_chr5,17006,46.78,38100902
CE10_chr5,17007,46.78,38100744
CE10_chr5,17008,46.78,38100576
CE10_chr5,17009,46.78,37683090
CE10_chr5,17010,46.78,37682940
CE10_chr5,17011,46.78,37682481
CE10_chr5,17012,46.78,37682417
CE10_chr5,17013,46.78,37682129
CE10_chr5,17014,46.78,37682038
CE10_chr5,17015,46.78,37681959
CE10_chr5,17080,46.78,16477163
CE10_chr5,17079,46.78,16477362
CE10_chr5,17078,46.78,16477595
CE10_chr5,17077,46.78,16477643
CE10_chr5,17250,46.78,19737826
CE10_chr5,19425,46.78,7420100
CE10_chr5,19426,46.78,7420115
CE10_chr5,19427,46.78,7420130
CE10_chr5,19428,46.78,7420409
CE10_chr5,19433,46.78,7452578
CE10_chr5,19442,46.78,7579601
CE10_chr5,19443,46.78,7579644
CE10_chr5,19444,46.78,7580222
CE10_chr5,19445,46.78,7580283
CE10_chr5,19446,46.78,7580340
CE10_chr5,19447,46.78,7580360
CE10_chr5,19448,46.78,7580450
CE10_chr5,19449,46.78,7580466
CE10_chr5,19450,46.78,7580507
CE10_chr5,19451,46.78,7580547
CE10_chr5,19452,46.78,7580565
CE10_chr5,19453,46.78,7580727
CE10_chr5,19454,46.78,7584498
CE10_chr5,19455,46.78,7584992
CE10_chr5,19456,46.78,7584998
CE10_chr5,19457,46.78,7585110
CE10_chr5,19465,46.78,7635929
CE10_chr5,19466,46.78,7636095
CE10_chr5,19467,46.78,7636236
CE10_chr5,19468,46.78,7636391
CE10_chr5,19469,46.78,7636509
CE10_chr5,19470,46.78,7636687
CE10_chr5,19471,46.78,7637035
CE10_chr5,19472,46.78,7637160
CE10_chr5,19473,46.78,7637176
CE10_chr5,19487,46.78,7680522
CE10_chr5,19488,46.78,7680744
CE10_chr5,19489,46.78,7680948
CE10_chr5,19490,46.78,7680981
CE10_chr5,19491,46.78,7687056
CE10_chr5,19500,46.78,7750509
CE10_chr5,19501,46.78,7750624
CE10_chr5,19502,46.78,7750681
CE10_chr5,19503,46.78,7750692
CE10_chr5,19504,46.78,7750742
CE10_chr5,19505,46.78,7750833
CE10_chr5,19506,46.78,7771706
CE10_chr5,19507,46.78,7771981
CE10_chr5,19508,46.78,7772288
CE10_chr5,19513,46.78,7882684
CE10_chr5,20173,46.78,36015830
CE10_chr5,20172,46.78,36015878
CE10_chr5,19047,46.78,44320488
CE10_chr5,19048,46.78,44320445
CE10_chr5,19049,47.32,44320017
CE10_chr5,19050,47.32,44266030
CE10_chr5,19051,47.32,44265902
CE10_chr5,19058,47.32,43746384
CE10_chr5,19059,47.32,43746165
CE10_chr5,19060,47.32,43745901
CE10_chr5,19061,47.32,43745757
CE10_chr5,19062,47.32,43745610
CE10_chr5,19063,47.32,43745550
CE10_chr5,19064,47.32,43745480
CE10_chr5,19065,47.32,43745361
CE10_chr5,19066,47.32,43745329
CE10_chr5,19067,47.32,43745244
CE10_chr5,19068,47.32,43745067
CE10_chr5,19069,47.32,43745058
CE10_chr5,19070,47.32,43745051
CE10_chr5,19071,47.32,43745022
CE10_chr5,19072,47.32,43720239
CE10_chr5,19073,47.32,43720231
CE10_chr5,19074,47.32,43719369
CE10_chr5,19075,47.32,43719017
CE10_chr5,119,47.32,42669698
CE10_chr5,112,47.32,42205343
CE10_chr5,111,47.32,42205267
CE10_chr5,110,47.32,42205180
CE10_chr5,109,47.32,42205056
CE10_chr5,108,47.32,42205016
CE10_chr5,107,47.32,42204740
CE10_chr5,106,47.32,42204638
CE10_chr5,105,47.32,42204327
CE10_chr5,104,47.32,42204298
CE10_chr5,103,47.32,42204162
CE10_chr5,5524,47.32,45659343
CE10_chr5,5525,47.32,45659344
CE10_chr5,5526,47.32,45659352
CE10_chr5,5527,47.32,45659435
CE10_chr5,5528,47.32,45659463
CE10_chr5,5529,47.32,45659491
CE10_chr5,5530,47.32,45659521
CE10_chr5,5531,47.32,45659538
CE10_chr5,5532,47.32,45659689
CE10_chr5,5533,47.32,45659730
CE10_chr5,5534,47.32,45659759
CE10_chr5,5535,47.32,45659785
CE10_chr5,5536,47.32,45659877
CE10_chr5,5537,47.32,45659888
CE10_chr5,5538,47.32,45659959
CE10_chr5,5539,47.32,45659964
CE10_chr5,5540,47.32,45659975
CE10_chr5,19025,47.32,44815562
CE10_chr5,19024,47.32,44815968
CE10_chr5,7448,47.32,45356179
CE10_chr5,7447,47.32,45356157
CE10_chr5,7446,47.32,45356127
CE10_chr5,7443,47.32,45286354
CE10_chr5,7442,47.32,45285820
CE10_chr5,7441,47.32,45285736
CE10_chr5,7440,47.32,45285691
CE10_chr5,7439,47.32,45285677
CE10_chr5,7438,47.32,45285536
CE10_chr5,7437,47.32,45285479
CE10_chr5,7436,47.32,45285463
CE10_chr5,7435,47.32,45285415
CE10_chr5,7434,47.32,45285202
CE10_chr5,7433,47.32,45285054
CE10_chr5,7432,47.32,45285049
CE10_chr5,7431,47.86,44965653
CE10_chr5,7430,47.86,44965648
CE10_chr5,7429,47.86,44965559
CE10_chr5,7428,47.86,44965542
CE10_chr5,7427,47.86,44965420
CE10_chr5,18826,47.86,45905331
CE10_chr5,18827,47.86,45905639
CE10_chr5,18828,47.86,45905656
CE10_chr5,18829,47.86,45905681
CE10_chr5,18830,47.86,45905759
CE10_chr5,18835,47.86,46395664
CE10_chr5,18836,47.86,46395707
CE10_chr5,18837,47.86,46395711
CE10_chr5,18838,47.86,46395731
CE10_chr5,18839,47.86,46395772
CE10_chr5,18840,47.86,46395970
CE10_chr5,18841,47.86,46396065
CE10_chr5,18842,47.86,46396075
CE10_chr5,18843,47.86,46402120
CE10_chr5,18844,47.86,46402146
CE10_chr5,18845,47.86,46402532
CE10_chr5,18846,47.86,46402542
CE10_chr5,18847,47.86,46403126
CE10_chr5,18851,47.86,46802052
CE10_chr5,18852,47.86,46802070
CE10_chr5,18854,47.86,47079437
CE10_chr5,18855,47.86,47079571
CE10_chr5,18856,47.86,47079578
CE10_chr5,18857,47.86,47079678
CE10_chr5,18858,47.86,47079699
CE10_chr5,18859,47.86,47079744
CE10_chr5,18860,47.86,47079785
CE10_chr5,18861,47.86,47079789
CE10_chr5,18862,47.86,47079859
CE10_chr5,18863,47.86,47079862
CE10_chr5,18864,47.86,47079865
CE10_chr5,18865,47.86,47079925
CE10_chr5,18866,47.86,47079945
CE10_chr5,18867,47.86,47347384
CE10_chr5,18868,47.86,47347427
CE10_chr5,18869,47.86,47347606
CE10_chr5,18878,47.86,47663921
CE10_chr5,18879,47.86,47663980
CE10_chr5,18880,47.86,47664057
CE10_chr5,20010,47.86,18238023
CE10_chr5,20011,48.4,18196148
CE10_chr5,3608,48.4,48006212
CE10_chr5,3609,48.4,48006220
CE10_chr5,3611,48.4,48006571
CE10_chr5,3612,48.4,48006603
CE10_chr5,3613,48.4,48006605
CE10_chr5,3614,48.4,48068229
CE10_chr5,3615,48.4,48068469
CE10_chr5,3616,48.4,48068690
CE10_chr5,3617,48.4,48068759
CE10_chr5,3618,48.4,48068861
CE10_chr5,3619,48.4,48068868
CE10_chr5,3620,48.4,48068927
CE10_chr5,3621,48.4,48068934
CE10_chr5,3622,48.4,48068957
CE10_chr5,3623,48.4,48068969
CE10_chr5,3624,48.4,48069020
CE10_chr5,3625,48.4,48069101
CE10_chr5,3626,48.4,48069159
CE10_chr5,3627,48.4,48069164
CE10_chr5,3628,48.4,48069172
CE10_chr5,3629,48.4,48069181
CE10_chr5,3630,48.4,48078006
CE10_chr5,3631,48.4,48078027
CE10_chr5,3632,48.4,48078158
CE10_chr5,3635,48.4,48146197
CE10_chr5,3636,48.4,48268810
CE10_chr5,3637,48.93,48269226
CE10_chr5,3640,48.93,48272508
CE10_chr5,3641,48.93,48364846
CE10_chr5,16941,48.93,48978119
CE10_chr5,16940,49.47,48978498
CE10_chr5,16939,49.47,48978523
CE10_chr5,16938,50.01,48978580
CE10_chr5,16937,50.01,48978601
CE10_chr5,16936,50.55,49005974
CE10_chr5,16935,50.55,49005977
CE10_chr5,16934,50.55,49006010
CE10_chr5,16933,50.55,49006149
CE10_chr5,16932,50.55,49006346
CE10_chr5,16931,51.08,49026360
CE10_chr5,16930,51.08,49026390
CE10_chr5,16927,51.08,49192083
CE10_chr5,16926,51.08,49192085
CE10_chr5,16925,51.08,49192137
CE10_chr5,16924,51.08,49192140
CE10_chr5,16923,51.62,49192194
CE10_chr5,16922,51.62,49192197
CE10_chr5,16921,51.62,49192394
CE10_chr5,16920,51.62,49192500
CE10_chr5,16919,51.62,49192569
CE10_chr5,16918,51.62,49192598
CE10_chr5,16917,51.62,49192625
CE10_chr5,16916,51.62,49192658
CE10_chr5,16915,51.62,49192678
CE10_chr5,16914,51.62,49192726
CE10_chr5,16913,51.62,49192745
CE10_chr5,16912,51.62,49192757
CE10_chr5,16911,51.62,49192813
CE10_chr5,16910,51.62,49192814
CE10_chr5,16909,51.62,49192882
CE10_chr5,16898,51.62,49441820
CE10_chr5,16897,51.62,49442343
CE10_chr5,16896,51.62,49442397
CE10_chr5,16895,51.62,49453736
CE10_chr5,16875,51.62,49588910
CE10_chr5,16874,51.62,49589448
CE10_chr5,16873,51.62,49589545
CE10_chr5,16871,51.62,49594690
CE10_chr5,16870,51.62,49594727
CE10_chr5,16869,51.62,49594868
CE10_chr5,16868,51.62,49594935
CE10_chr5,16865,51.62,49694381
CE10_chr5,16864,51.62,49694602
CE10_chr5,16863,51.62,49694605
CE10_chr5,16862,51.62,49716265
CE10_chr5,16861,51.62,49716467
CE10_chr5,16860,51.62,49716468
CE10_chr5,16859,51.62,49716775
CE10_chr5,16858,51.62,49717136
CE10_chr5,16856,51.62,49781067
CE10_chr5,16855,52.16,49781420
CE10_chr5,16854,52.16,49812581
CE10_chr5,16853,52.16,49812612
CE10_chr5,16852,52.16,49812659
CE10_chr5,16851,52.16,49812706
CE10_chr5,16850,52.16,49812738
CE10_chr5,16849,52.16,49812777
CE10_chr5,16848,52.16,49812802
CE10_chr5,16847,52.16,49812842
CE10_chr5,16846,52.16,49812876
CE10_chr5,16845,52.16,49813091
CE10_chr5,16844,52.16,49813219
CE10_chr5,16843,52.16,49813342
CE10_chr5,16842,52.16,49813450
CE10_chr5,16841,52.16,49813464
CE10_chr5,16840,52.16,49828746
CE10_chr5,16795,52.16,49898746
CE10_chr5,16794,52.16,49899322
CE10_chr5,16793,52.7,49899576
CE10_chr5,16792,52.7,49956258
CE10_chr5,16791,52.7,49956289
CE10_chr5,16790,52.7,49956425
CE10_chr5,16787,52.7,49977785
CE10_chr5,16786,52.7,49978135
CE10_chr5,16785,52.7,49978172
CE10_chr5,16784,52.7,49978178
CE10_chr5,16783,52.7,49978187
CE10_chr5,16782,52.7,49978190
CE10_chr5,16780,52.7,49984710
CE10_chr5,16779,52.7,49984730
CE10_chr5,16778,52.7,49984767
CE10_chr5,16777,53.23,50004732
CE10_chr5,16776,53.23,50005037
CE10_chr5,16775,53.23,50005503
CE10_chr5,16759,53.77,50062590
CE10_chr5,16758,53.77,50062601
CE10_chr5,16755,53.77,50065124
CE10_chr5,16754,53.77,50065164
CE10_chr5,16753,53.77,50065226
CE10_chr5,16752,53.77,50065327
CE10_chr5,16751,53.77,50065430
CE10_chr5,16750,53.77,50065436
CE10_chr5,16691,54.31,50101197
CE10_chr5,16690,54.85,50101325
CE10_chr5,16689,54.85,50103173
CE10_chr5,16688,55.39,50103268
CE10_chr5,16687,55.39,50103296
CE10_chr5,16683,55.39,50125269
CE10_chr5,16669,55.39,50152806
CE10_chr5,16668,55.39,50152938
CE10_chr5,16667,55.39,50152969
CE10_chr5,16666,55.39,50152999
CE10_chr5,16665,55.39,50153023
CE10_chr5,16664,55.39,50153036
CE10_chr5,16663,55.39,50153076
CE10_chr5,16662,55.39,50153095
CE10_chr5,16661,55.92,50153231
CE10_chr5,16660,55.92,50153246
CE10_chr5,16659,55.92,50153254
CE10_chr5,16658,55.92,50153261
CE10_chr5,16657,55.92,50153281
CE10_chr5,16656,55.92,50153343
CE10_chr5,16655,55.92,50153406
CE10_chr5,16654,55.92,50153502
CE10_chr5,16653,55.92,50153516
CE10_chr5,16652,55.92,50153594
CE10_chr5,16651,55.92,50192823
CE10_chr5,16650,55.92,50193231
CE10_chr5,16649,55.92,50193400
CE10_chr5,16648,55.92,50193522
CE10_chr5,16647,55.92,50193639
CE10_chr5,16646,55.92,50193725
CE10_chr5,16645,57,50193744
CE10_chr5,16644,57,50193751
CE10_chr5,16643,57,50193761
CE10_chr5,16642,57,50193764
CE10_chr5,16641,57,50193794
CE10_chr5,16640,57,50193946
CE10_chr5,16639,57,50193954
CE10_chr5,16638,57,50193978
CE10_chr5,16637,57,50193985
CE10_chr5,16636,57,50193991
CE10_chr5,16633,57,50198701
CE10_chr5,16632,57,50198905
CE10_chr5,16631,57,50198933
CE10_chr5,16630,57,50198960
CE10_chr5,16629,57,50227023
CE10_chr5,16621,57,50235114
CE10_chr5,16620,57,50235117
CE10_chr5,16619,57.54,50235371
CE10_chr5,16618,57.54,50235391
CE10_chr5,16617,57.54,50235403
CE10_chr5,16616,58.07,50235431
CE10_chr5,16573,58.07,50395631
CE10_chr5,16572,58.07,50395999
CE10_chr5,16571,58.07,50396006
CE10_chr5,16570,58.07,50396028
CE10_chr5,16569,58.07,50396044
CE10_chr5,16568,58.07,50396051
CE10_chr5,16567,58.07,50396083
CE10_chr5,16566,59.15,50405672
CE10_chr5,16565,59.15,50405770
CE10_chr5,16564,59.15,50405785
CE10_chr5,16563,59.15,50405880
CE10_chr5,16562,59.15,50405889
CE10_chr5,16561,59.15,50406149
CE10_chr5,16560,59.15,50406155
CE10_chr5,16559,59.15,50406203
CE10_chr5,16558,59.15,50406382
CE10_chr5,16557,59.69,50406487
CE10_chr5,16556,59.69,50419710
CE10_chr5,16555,59.69,50419732
CE10_chr5,16554,59.69,50419963
CE10_chr5,16553,59.69,50420027
CE10_chr5,16552,59.69,50421317
CE10_chr5,16551,59.69,50421355
CE10_chr5,16550,59.69,50421365
CE10_chr5,16549,59.69,50421395
CE10_chr5,16548,59.69,50421405
CE10_chr5,16547,59.69,50421504
CE10_chr5,16546,59.69,50421517
CE10_chr5,16545,59.69,50429113
CE10_chr5,16544,59.69,50429297
CE10_chr5,16543,59.69,50436534
CE10_chr5,16542,59.69,50436713
CE10_chr5,16541,59.69,50436719
CE10_chr5,16540,59.69,50436724
CE10_chr5,16539,59.69,50436737
CE10_chr5,16538,59.69,50436775
CE10_chr5,16537,59.69,50436777
CE10_chr5,16536,59.69,50436793
CE10_chr5,16535,59.69,50436813
CE10_chr5,16533,59.69,50451963
CE10_chr5,16532,59.69,50452050
CE10_chr5,16531,59.69,50452060
CE10_chr5,16530,59.69,50452140
CE10_chr5,16529,59.69,50452215
CE10_chr5,16528,59.69,50452259
CE10_chr5,16527,59.69,50452269
CE10_chr5,16526,59.69,50452319
CE10_chr5,16520,59.69,50460479
CE10_chr5,16519,59.69,50460752
CE10_chr5,16518,59.69,50461093
CE10_chr5,16514,60.76,50526620
CE10_chr5,16513,60.76,50526641
CE10_chr5,16512,60.76,50526661
CE10_chr5,16511,60.76,50526673
CE10_chr5,16510,61.3,50526741
CE10_chr5,16509,61.3,50526907
CE10_chr5,16504,61.3,50534818
CE10_chr5,16503,61.3,50534860
CE10_chr5,16502,61.3,50534883
CE10_chr5,16501,61.3,50534981
CE10_chr5,16500,61.3,50557096
CE10_chr5,16499,61.3,50557131
CE10_chr5,16498,61.3,50557146
CE10_chr5,16497,61.3,50557160
CE10_chr5,16496,61.3,50557197
CE10_chr5,16495,61.3,50557209
CE10_chr5,16494,61.84,50557233
CE10_chr5,16493,61.84,50560930
CE10_chr5,16492,61.84,50560978
CE10_chr5,16491,61.84,50561094
CE10_chr5,16490,62.38,50561477
CE10_chr5,16489,62.38,50561496
CE10_chr5,16488,62.38,50561533
CE10_chr5,16479,62.38,50564854
CE10_chr5,16478,62.38,50564895
CE10_chr5,16477,62.38,50565003
CE10_chr5,16476,62.38,50565060
CE10_chr5,16475,62.38,50565081
CE10_chr5,16474,62.38,50565349
CE10_chr5,16472,62.38,50580887
CE10_chr5,16470,62.38,50583669
CE10_chr5,16469,62.38,50583929
CE10_chr5,16468,62.38,50584492
CE10_chr5,16467,62.91,50586714
CE10_chr5,16466,62.91,50586715
CE10_chr5,16465,62.91,50587160
CE10_chr5,16464,63.45,50587256
CE10_chr5,16462,63.99,50611990
CE10_chr5,16461,63.99,50612082
CE10_chr5,16460,63.99,50612107
CE10_chr5,16459,63.99,50612170
CE10_chr5,16458,63.99,50612245
CE10_chr5,16457,63.99,50635980
