chr2.0,marker,cM,bp2.0
CE10_chr3,4941,18.29,5248754
CE10_chr3,4943,18.29,5278685
CE10_chr3,4944,18.83,5550140
CE10_chr3,4945,18.83,5728867
CE10_chr3,4947,19.36,5771814
CE10_chr3,4950,19.36,5892237
CE10_chr3,4951,19.36,5892462
CE10_chr3,22728,19.36,6246926
CE10_chr3,22727,19.36,6247783
CE10_chr3,22726,19.36,6247803
CE10_chr3,22725,19.36,6247890
CE10_chr3,22721,19.36,6524341
CE10_chr3,22719,19.36,6554941
CE10_chr3,22718,19.36,6949863
CE10_chr3,22717,19.36,6949877
CE10_chr3,22716,19.36,6949938
CE10_chr3,22715,19.36,6949977
CE10_chr3,22714,19.36,6950017
CE10_chr3,22713,19.36,6970718
CE10_chr3,22712,19.36,6970760
CE10_chr3,22711,19.36,6971095
CE10_chr3,22710,19.36,6971146
CE10_chr3,22709,19.36,6980912
CE10_chr3,22708,19.36,6980937
CE10_chr3,22707,19.36,6981223
CE10_chr3,22706,19.36,6981701
CE10_chr3,22705,19.36,6981770
CE10_chr3,22704,19.36,6982331
CE10_chr3,22701,19.36,6992672
CE10_chr3,22700,19.36,6993430
CE10_chr3,22699,19.36,6993600
CE10_chr3,22698,19.36,6993672
CE10_chr3,22697,19.36,7013228
CE10_chr3,22696,19.36,7025236
CE10_chr3,22695,19.36,7025259
CE10_chr3,22694,19.36,7052798
CE10_chr3,22693,19.36,7064786
CE10_chr3,22692,19.36,7064883
CE10_chr3,22691,19.36,7064998
CE10_chr3,22690,19.36,7180335
CE10_chr3,22689,19.36,7180340
CE10_chr3,22686,19.36,7249711
CE10_chr3,22685,19.36,7249964
CE10_chr3,22684,19.36,7250484
CE10_chr3,22683,19.36,7287819
CE10_chr3,4731,19.9,29290549
CE10_chr3,5504,19.9,14716689
CE10_chr3,5503,19.9,14716887
CE10_chr3,5500,19.9,15421189
CE10_chr3,5499,19.9,15523711
CE10_chr3,7496,19.9,21613152
CE10_chr3,15854,19.9,31462846
CE10_chr3,15900,19.9,29889139
CE10_chr3,17893,19.9,12675845
CE10_chr3,17978,19.9,8069035
CE10_chr3,17977,19.9,8076191
CE10_chr3,17976,19.9,8083884
CE10_chr3,17975,19.9,8149802
CE10_chr3,17974,19.9,8149937
CE10_chr3,17969,19.9,8287292
CE10_chr3,17968,19.9,8287550
CE10_chr3,17967,19.9,8351416
CE10_chr3,17966,19.9,8372230
CE10_chr3,17957,19.9,8838213
CE10_chr3,17956,19.9,8838236
CE10_chr3,17955,19.9,8863730
CE10_chr3,17954,19.9,8863745
CE10_chr3,17953,19.9,8890036
CE10_chr3,17952,19.9,8890092
CE10_chr3,17951,19.9,8890095
CE10_chr3,17950,19.9,8890104
CE10_chr3,17949,19.9,8965166
CE10_chr3,17948,19.9,8994758
CE10_chr3,17947,19.9,9003546
CE10_chr3,17946,19.9,9003745
CE10_chr3,17945,19.9,9158917
CE10_chr3,17944,19.9,9158918
CE10_chr3,17942,19.9,9342762
CE10_chr3,17941,19.9,9342861
CE10_chr3,17940,19.9,9342889
CE10_chr3,17939,19.9,9346974
CE10_chr3,17938,19.9,9347523
CE10_chr3,17923,19.9,10003625
CE10_chr3,17922,19.9,10003817
CE10_chr3,17921,19.9,10003880
CE10_chr3,17920,19.9,10085290
CE10_chr3,17919,19.9,10085878
CE10_chr3,17918,19.9,10085880
CE10_chr3,17917,19.9,10128018
CE10_chr3,17916,19.9,10130818
CE10_chr3,17915,19.9,10130840
CE10_chr3,17914,19.9,10130841
CE10_chr3,17913,19.9,10130844
CE10_chr3,17912,19.9,10130897
CE10_chr3,17911,19.9,10255691
CE10_chr3,17905,19.9,11450164
CE10_chr3,17904,19.9,11450219
CE10_chr3,17903,19.9,11450272
CE10_chr3,17901,19.9,11650517
CE10_chr3,17900,19.9,11650592
CE10_chr3,17896,19.9,12399477
CE10_chr3,17895,19.9,12402075
CE10_chr3,17894,19.9,12402120
CE10_chr3,18521,19.9,30320504
CE10_chr3,19087,19.9,19162215
CE10_chr3,19086,19.9,19162254
CE10_chr3,20007,19.9,33017689
CE10_chr3,20008,19.9,33017259
CE10_chr3,21122,19.9,21385059
CE10_chr3,21121,19.9,21385612
CE10_chr3,21193,19.9,20341326
CE10_chr3,22073,19.9,7553183
CE10_chr3,22072,19.9,7554487
CE10_chr3,22071,19.9,7554488
CE10_chr3,19080,19.9,24867253
CE10_chr3,19081,19.9,24350925
CE10_chr3,19082,20.44,24350833
CE10_chr3,19083,20.44,24348841
CE10_chr3,7836,20.44,45898862
CE10_chr3,7837,20.44,45898860
CE10_chr3,7838,20.44,45896717
CE10_chr3,17218,20.44,42012011
CE10_chr3,17219,20.44,42011938
CE10_chr3,17220,20.44,42011905
CE10_chr3,17221,20.44,42011840
CE10_chr3,17223,20.44,41968840
CE10_chr3,17224,20.44,41968832
CE10_chr3,17225,20.44,41968782
CE10_chr3,17228,20.44,41142776
CE10_chr3,17229,20.44,40692627
CE10_chr3,17230,20.44,40692586
CE10_chr3,17231,20.44,40692570
CE10_chr3,19372,20.44,34549320
CE10_chr3,19371,20.44,33730059
CE10_chr3,19369,20.98,33727595
CE10_chr3,19368,20.98,33726790
CE10_chr3,1322,20.98,27504729
CE10_chr3,1321,20.98,27504920
CE10_chr3,1320,20.98,27505280
CE10_chr3,4912,20.98,17758317
CE10_chr3,4911,20.98,17758694
CE10_chr3,7060,20.98,13693659
CE10_chr3,7059,20.98,13694923
CE10_chr3,7612,20.98,14145251
CE10_chr3,7611,20.98,14145627
CE10_chr3,13237,20.98,42906736
CE10_chr3,13238,20.98,42906756
CE10_chr3,13239,20.98,42906765
CE10_chr3,13240,20.98,42906777
CE10_chr3,13241,20.98,42906885
CE10_chr3,13242,20.98,42907044
CE10_chr3,13243,20.98,42907097
CE10_chr3,13245,20.98,43271963
CE10_chr3,13254,20.98,43428829
CE10_chr3,13255,20.98,43428851
CE10_chr3,13258,20.98,43520913
CE10_chr3,13263,20.98,44172719
CE10_chr3,13265,20.98,45269617
CE10_chr3,22077,20.98,16217777
CE10_chr3,22078,20.98,16217787
CE10_chr3,7503,20.98,36164270
CE10_chr3,7502,20.98,36053178
CE10_chr3,21116,20.98,26530141
CE10_chr3,5000,22.59,46499362
CE10_chr3,4999,22.59,46499364
CE10_chr3,4998,22.59,46499367
CE10_chr3,4997,22.59,46499381
CE10_chr3,4996,22.59,46499798
CE10_chr3,4995,22.59,46499816
CE10_chr3,4994,22.59,46499823
CE10_chr3,4993,22.59,46499844
CE10_chr3,4992,22.59,46597609
CE10_chr3,4986,23.13,46792861
CE10_chr3,4985,23.13,46792881
CE10_chr3,4984,23.13,46793013
CE10_chr3,4983,23.13,46793036
CE10_chr3,4982,23.67,47098161
CE10_chr3,4981,23.67,47128630
CE10_chr3,4980,23.67,47132291
CE10_chr3,4979,23.67,47234940
CE10_chr3,4971,24.2,47460545
CE10_chr3,4970,24.2,47460602
CE10_chr3,4969,24.74,47460662
CE10_chr3,4968,25.28,47525857
CE10_chr3,4967,25.28,47528608
CE10_chr3,4966,25.28,47529296
CE10_chr3,20690,27.97,47752407
CE10_chr3,20689,27.97,47752413
CE10_chr3,20688,27.97,47752434
CE10_chr3,20687,27.97,47752452
CE10_chr3,20686,27.97,47752505
CE10_chr3,20685,27.97,47752515
CE10_chr3,20684,27.97,47752563
CE10_chr3,20683,27.97,47752626
CE10_chr3,20682,27.97,47752647
CE10_chr3,20681,27.97,47752825
CE10_chr3,20664,27.97,47776430
CE10_chr3,20663,27.97,47776508
CE10_chr3,20662,27.97,47776688
CE10_chr3,20646,27.97,47795253
CE10_chr3,20645,27.97,47795273
CE10_chr3,20644,27.97,47795300
CE10_chr3,20643,28.51,47795367
CE10_chr3,20642,28.51,47795420
CE10_chr3,20630,28.51,47902667
CE10_chr3,20629,28.51,47902785
CE10_chr3,20628,28.51,47928890
CE10_chr3,20627,28.51,47928892
CE10_chr3,20626,28.51,47928961
CE10_chr3,20616,29.04,47979328
CE10_chr3,20615,29.04,47979440
CE10_chr3,20611,29.04,47999275
CE10_chr3,20610,29.04,47999276
CE10_chr3,20609,29.58,47999342
CE10_chr3,20608,29.58,47999648
CE10_chr3,20607,29.58,47999758
CE10_chr3,20606,29.58,47999810
CE10_chr3,20605,29.58,47999851
CE10_chr3,20604,29.58,47999892
CE10_chr3,20603,29.58,47999979
CE10_chr3,20602,29.58,47999989
CE10_chr3,20601,29.58,48000031
CE10_chr3,20600,29.58,48000069
CE10_chr3,20599,29.58,48000102
CE10_chr3,20598,29.58,48000115
CE10_chr3,20590,29.58,48030363
CE10_chr3,20589,29.58,48030368
CE10_chr3,20588,29.58,48030373
CE10_chr3,20587,29.58,48030379
CE10_chr3,20586,29.58,48030386
CE10_chr3,20585,29.58,48030391
CE10_chr3,20584,29.58,48030395
CE10_chr3,20539,30.12,48219830
CE10_chr3,20470,31.19,48300298
CE10_chr3,20469,31.19,48300309
CE10_chr3,20468,31.73,48300355
CE10_chr3,20467,31.73,48300356
CE10_chr3,20466,31.73,48300365
CE10_chr3,20465,31.73,48300368
CE10_chr3,20464,31.73,48300371
CE10_chr3,20463,31.73,48300373
CE10_chr3,20462,32.27,48300379
CE10_chr3,20461,32.27,48300409
CE10_chr3,20460,32.27,48300422
CE10_chr3,20459,32.81,48330133
CE10_chr3,20449,33.35,48331231
CE10_chr3,20448,33.35,48331350
CE10_chr3,20445,33.35,48403817
CE10_chr3,20444,33.35,48403818
CE10_chr3,20443,33.35,48403865
CE10_chr3,20439,33.88,48431745
CE10_chr3,20438,33.88,48431755
CE10_chr3,20437,33.88,48431881
CE10_chr3,20436,33.88,48432323
CE10_chr3,20435,33.88,48432368
CE10_chr3,20434,33.88,48433094
CE10_chr3,20419,33.88,48474883
CE10_chr3,20418,33.88,48474895
CE10_chr3,20417,33.88,48474948
CE10_chr3,20416,34.42,48505461
CE10_chr3,20415,34.42,48505905
CE10_chr3,20414,34.42,48506099
CE10_chr3,20390,34.42,48611310
CE10_chr3,20389,34.42,48611786
CE10_chr3,20388,34.42,48611999
CE10_chr3,20387,34.42,48612012
CE10_chr3,20386,34.42,48612592
CE10_chr3,20385,34.42,48612662
CE10_chr3,20384,34.42,48612679
CE10_chr3,20381,37.11,48828810
CE10_chr3,20380,37.11,48828824
CE10_chr3,20379,37.65,48850725
CE10_chr3,20378,37.65,48851899
CE10_chr3,20377,37.65,48851927
CE10_chr3,20376,38.72,48908014
CE10_chr3,20375,38.72,48908019
CE10_chr3,20374,38.72,48908033
CE10_chr3,20373,38.72,48908040
CE10_chr3,20372,38.72,48908058
CE10_chr3,20371,38.72,48908074
CE10_chr3,20370,38.72,48959254
CE10_chr3,20369,38.72,48959366
CE10_chr3,20368,38.72,48959376
CE10_chr3,20367,38.72,48959595
CE10_chr3,20366,38.72,48971146
CE10_chr3,20365,38.72,48971528
CE10_chr3,20364,39.26,48973352
CE10_chr3,20363,39.26,48973406
CE10_chr3,20361,39.26,48985601
CE10_chr3,20360,39.26,48985648
CE10_chr3,20359,39.8,48985705
CE10_chr3,20358,39.8,49017652
CE10_chr3,20357,40.34,49075865
CE10_chr3,20356,40.34,49075871
CE10_chr3,20355,40.34,49075886
CE10_chr3,20353,40.34,49116390
CE10_chr3,20352,40.88,49138769
CE10_chr3,20351,40.88,49138846
CE10_chr3,20350,40.88,49138903
CE10_chr3,20349,42.49,49171490
CE10_chr3,20346,43.03,49229661
CE10_chr3,20345,43.03,49229683
CE10_chr3,20344,43.03,49229708
CE10_chr3,20343,43.03,49230197
CE10_chr3,20342,43.03,49230225
CE10_chr3,20341,43.03,49230237
CE10_chr3,20340,43.03,49230261
CE10_chr3,20339,43.03,49230450
CE10_chr3,20338,43.03,49230452
CE10_chr3,20337,43.03,49230470
CE10_chr3,20332,43.03,49253015
CE10_chr3,20325,44.64,49351619
CE10_chr3,20324,44.64,49373999
CE10_chr3,20305,45.18,49394864
CE10_chr3,20285,45.18,49419440
CE10_chr3,20284,45.18,49419445
CE10_chr3,20283,45.18,49419449
CE10_chr3,20282,45.18,49419453
CE10_chr3,20281,45.18,49419479
CE10_chr3,20280,45.18,49419527
CE10_chr3,20279,45.18,49419540
CE10_chr3,20278,45.18,49419600
CE10_chr3,20277,45.18,49419656
CE10_chr3,20276,45.18,49419710
CE10_chr3,20275,45.18,49419740
CE10_chr3,20274,45.18,49419758
CE10_chr3,20273,45.72,49419792
CE10_chr3,20272,45.72,49419797
CE10_chr3,20271,45.72,49419836
CE10_chr3,20269,46.25,49470214
CE10_chr3,20268,46.25,49470585
CE10_chr3,20267,46.25,49473958
CE10_chr3,20266,46.79,49481011
CE10_chr3,20265,46.79,49481017
CE10_chr3,20264,46.79,49481025
CE10_chr3,20263,46.79,49481041
CE10_chr3,20262,46.79,49481191
CE10_chr3,20261,46.79,49481192
CE10_chr3,20260,46.79,49481201
CE10_chr3,20259,46.79,49481232
CE10_chr3,20258,47.33,49481256
CE10_chr3,20257,47.33,49481337
CE10_chr3,20256,47.33,49481339
CE10_chr3,20255,47.33,49481367
CE10_chr3,20254,47.33,49481654
CE10_chr3,20253,47.33,49481666
CE10_chr3,20252,47.33,49481749
CE10_chr3,20251,47.33,49481920
CE10_chr3,20241,47.33,49545271
CE10_chr3,20240,47.33,49545495
CE10_chr3,20239,47.87,49546135
CE10_chr3,20206,48.94,49625644
CE10_chr3,20181,48.94,49730458
CE10_chr3,20180,50.02,49730815
CE10_chr3,20179,53.25,49731211
CE10_chr4,8051,2.15,143929
CE10_chr4,8041,2.15,284999
CE10_chr4,8042,2.15,282719
CE10_chr4,8043,2.15,282712
CE10_chr4,8047,2.15,247044
CE10_chr4,8048,2.69,213643
CE10_chr4,20013,5.92,718795
CE10_chr4,20014,5.92,718803
CE10_chr4,20015,5.92,720434
CE10_chr4,20016,5.92,723860
CE10_chr4,20017,5.92,723894
CE10_chr4,20018,5.92,724021
CE10_chr4,20019,5.92,724045
CE10_chr4,20022,5.92,728491
CE10_chr4,20023,5.92,728534
CE10_chr4,20024,5.92,728542
CE10_chr4,20025,5.92,731148
CE10_chr4,20026,5.92,731165
CE10_chr4,20028,6.99,793547
CE10_chr4,20029,6.99,794847
CE10_chr4,20030,6.99,795148
CE10_chr4,20031,6.99,795242
CE10_chr4,20032,6.99,795260
CE10_chr4,20033,6.99,797206
CE10_chr4,20034,6.99,797215
CE10_chr4,20036,7.53,819323
CE10_chr4,20037,7.53,824421
CE10_chr4,20038,7.53,824450
CE10_chr4,20039,7.53,824469
CE10_chr4,20040,7.53,824530
CE10_chr4,20041,7.53,824551
CE10_chr4,20042,7.53,824672
CE10_chr4,20043,7.53,824749
CE10_chr4,20044,7.53,824771
CE10_chr4,20045,7.53,824802
CE10_chr4,20046,7.53,824812
CE10_chr4,20047,7.53,824818
CE10_chr4,20049,7.53,825063
CE10_chr4,20050,7.53,825241
CE10_chr4,20052,7.53,839353
CE10_chr4,20053,7.53,846974
CE10_chr4,20054,7.53,846993
CE10_chr4,20055,7.53,847009
CE10_chr4,20056,7.53,847785
CE10_chr4,20057,7.53,848388
CE10_chr4,20058,7.53,848497
CE10_chr4,20073,7.53,901000
CE10_chr4,20074,7.53,901005
CE10_chr4,20075,7.53,901027
CE10_chr4,20076,7.53,901028
CE10_chr4,20077,7.53,901031
CE10_chr4,20078,7.53,901037
CE10_chr4,20079,7.53,901072
CE10_chr4,20080,8.07,901199
CE10_chr4,20081,8.07,901680
CE10_chr4,20082,8.6,910275
CE10_chr4,20083,8.6,910303
CE10_chr4,20084,8.6,910316
CE10_chr4,20089,9.14,1004466
CE10_chr4,20091,9.68,1043310
CE10_chr4,20092,9.68,1043334
CE10_chr4,20093,9.68,1043489
CE10_chr4,20096,10.76,1225135
CE10_chr4,20098,11.83,1296668
CE10_chr4,20099,11.83,1296694
CE10_chr4,20100,11.83,1355742
CE10_chr4,20101,11.83,1362269
CE10_chr4,20103,11.83,1384503
CE10_chr4,20104,11.83,1384514
CE10_chr4,20105,11.83,1384548
CE10_chr4,20106,11.83,1384590
CE10_chr4,20107,11.83,1395196
CE10_chr4,20110,13.98,1540005
CE10_chr4,20111,14.52,1540475
CE10_chr4,20112,14.52,1540482
CE10_chr4,20120,15.06,1626019
CE10_chr4,20121,15.06,1626036
CE10_chr4,20122,16.13,1835230
CE10_chr4,20123,16.13,1887598
CE10_chr4,20124,16.67,1922754
CE10_chr4,20125,16.67,1922775
CE10_chr4,20126,16.67,1922811
CE10_chr4,20127,16.67,1922814
CE10_chr4,20128,16.67,1922828
CE10_chr4,20129,16.67,1922976
CE10_chr4,20130,17.75,1923385
CE10_chr4,20133,17.75,1963367
CE10_chr4,20134,17.75,1963370
CE10_chr4,20135,18.28,1963452
CE10_chr4,20136,18.28,1963459
CE10_chr4,20137,18.28,1963592
CE10_chr4,20138,18.82,1963869
CE10_chr4,20139,18.82,1963870
CE10_chr4,20140,18.82,1984064
CE10_chr4,20141,19.36,2041004
CE10_chr4,20142,19.36,2041013
CE10_chr4,20143,19.36,2041020
CE10_chr4,20144,19.36,2041086
CE10_chr4,20145,19.36,2043069
CE10_chr4,20146,19.36,2089229
CE10_chr4,20147,19.9,2254838
CE10_chr4,20148,20.97,2308010
CE10_chr4,20149,20.97,2308015
CE10_chr4,20150,20.97,2309070
CE10_chr4,20151,20.97,2309176
CE10_chr4,20152,20.97,2309177
CE10_chr4,20153,21.51,2429292
CE10_chr4,20154,21.51,2438881
CE10_chr4,20155,21.51,2439526
CE10_chr4,20156,21.51,2439527
CE10_chr4,20157,21.51,2439698
CE10_chr4,20158,21.51,2441274
CE10_chr4,20159,21.51,2450643
CE10_chr4,20160,21.51,2450644
CE10_chr4,20161,21.51,2450651
CE10_chr4,20162,21.51,2450678
CE10_chr4,20163,21.51,2468018
CE10_chr4,20164,21.51,2468408
CE10_chr4,20165,21.51,2468433
CE10_chr4,20171,21.51,2525692
CE10_chr4,1139,22.59,2538985
CE10_chr4,1138,22.59,2539326
CE10_chr4,1137,23.12,2570811
CE10_chr4,1133,23.12,2583213
CE10_chr4,1132,23.12,2583623
CE10_chr4,1131,23.12,2584182
CE10_chr4,1129,23.12,2621509
CE10_chr4,1128,23.12,2621867
CE10_chr4,1127,23.12,2622678
CE10_chr4,1126,23.12,2632171
CE10_chr4,1125,23.12,2632272
CE10_chr4,1124,23.12,2632297
CE10_chr4,1123,23.12,2632338
CE10_chr4,1122,23.66,2662622
CE10_chr4,1121,23.66,2666674
CE10_chr4,1120,23.66,2666801
CE10_chr4,1119,23.66,2666865
CE10_chr4,1118,23.66,2666886
CE10_chr4,1115,23.66,2703259
CE10_chr4,1114,23.66,2703960
CE10_chr4,1108,23.66,2783381
CE10_chr4,1107,24.2,2783455
CE10_chr4,1106,24.2,2783522
CE10_chr4,1105,24.2,2783564
CE10_chr4,1104,24.2,2783638
CE10_chr4,1103,24.2,2783764
CE10_chr4,1102,24.2,2783792
CE10_chr4,1097,24.2,2795865
CE10_chr4,1096,24.2,2795873
CE10_chr4,1095,24.2,2795894
CE10_chr4,1094,25.27,2821157
CE10_chr4,1093,25.27,2821159
CE10_chr4,1092,25.27,2821257
CE10_chr4,1091,25.27,2821695
CE10_chr4,1090,25.27,2821773
CE10_chr4,1089,25.27,2821866
CE10_chr4,1088,25.27,2822040
CE10_chr4,1087,25.27,2822075
CE10_chr4,1086,25.27,2822080
CE10_chr4,1085,25.27,2822082
CE10_chr4,1084,25.27,2822262
CE10_chr4,1083,25.27,2822272
CE10_chr4,1082,25.27,2822349
CE10_chr4,1081,25.27,2822553
CE10_chr4,1080,25.81,2883572
CE10_chr4,1079,25.81,2883736
CE10_chr4,1078,26.35,2883765
CE10_chr4,1077,26.35,2897279
CE10_chr4,1076,26.35,2897402
CE10_chr4,1075,26.35,2897420
CE10_chr4,1074,26.35,2897475
CE10_chr4,1073,26.35,2897479
CE10_chr4,1072,26.35,2897839
CE10_chr4,1071,26.35,2898153
CE10_chr4,1070,26.89,2914420
CE10_chr4,1069,26.89,2914453
CE10_chr4,1068,27.42,2922023
CE10_chr4,1067,27.42,2922096
CE10_chr4,1066,27.42,2922442
CE10_chr4,1065,27.96,2940932
CE10_chr4,1064,27.96,2941012
CE10_chr4,1063,28.5,2971825
CE10_chr4,1062,28.5,2972862
CE10_chr4,1061,28.5,2973024
CE10_chr4,1060,28.5,2973038
CE10_chr4,1059,28.5,3075259
CE10_chr4,1058,28.5,3075317
CE10_chr4,1057,28.5,3144019
CE10_chr4,1056,28.5,3148734
CE10_chr4,1055,28.5,3148786
CE10_chr4,1054,28.5,3150685
CE10_chr4,1053,28.5,3150713
CE10_chr4,1052,28.5,3150729
CE10_chr4,1051,28.5,3150730
CE10_chr4,1050,28.5,3150740
CE10_chr4,1049,28.5,3150759
CE10_chr4,1048,28.5,3160781
CE10_chr4,1047,28.5,3161696
CE10_chr4,1046,28.5,3161720
CE10_chr4,1045,28.5,3200878
CE10_chr4,1044,28.5,3200890
CE10_chr4,1043,28.5,3272246
CE10_chr4,1042,28.5,3272437
CE10_chr4,1041,28.5,3272510
CE10_chr4,1040,28.5,3282029
CE10_chr4,1039,28.5,3411021
CE10_chr4,1038,28.5,3411269
CE10_chr4,1037,28.5,3411289
CE10_chr4,1036,28.5,3411394
CE10_chr4,1035,28.5,3411853
CE10_chr4,1034,28.5,3411856
CE10_chr4,1033,28.5,3416573
CE10_chr4,1032,28.5,3429430
CE10_chr4,1031,30.11,3539918
CE10_chr4,1030,30.11,3539929
CE10_chr4,1029,30.11,3540065
CE10_chr4,1028,30.11,3540107
CE10_chr4,1027,30.11,3581114
CE10_chr4,984,31.19,3959091
CE10_chr4,983,31.19,3959150
CE10_chr4,13384,31.19,4259700
CE10_chr4,13383,31.73,4259575
CE10_chr4,13382,31.73,4259516
CE10_chr4,13381,31.73,4251550
CE10_chr4,13380,31.73,4250843
CE10_chr4,13379,31.73,4250573
CE10_chr4,13378,31.73,4250570
CE10_chr4,13377,31.73,4176914
CE10_chr4,13376,31.73,4126427
CE10_chr4,13375,31.73,4126353
CE10_chr4,13374,31.73,4125582
CE10_chr4,13373,31.73,4121925
CE10_chr4,20708,31.73,4560287
CE10_chr4,20709,31.73,4560161
CE10_chr4,20710,31.73,4559871
CE10_chr4,20711,31.73,4559785
CE10_chr4,20712,31.73,4457938
CE10_chr4,20713,31.73,4457937
CE10_chr4,15431,31.73,6415837
CE10_chr4,15430,31.73,6416181
CE10_chr4,15429,31.73,6477114
CE10_chr4,15428,31.73,6477135
CE10_chr4,15427,31.73,6477208
CE10_chr4,15426,31.73,6477667
CE10_chr4,15409,31.73,6648741
CE10_chr4,15408,31.73,6648759
CE10_chr4,15407,31.73,6648795
CE10_chr4,15406,31.73,6648798
CE10_chr4,15405,31.73,6648903
CE10_chr4,15404,31.73,6648928
CE10_chr4,15403,31.73,6648958
CE10_chr4,15402,31.73,6648960
CE10_chr4,15400,31.73,6778483
CE10_chr4,15399,31.73,6778507
CE10_chr4,15398,31.73,6847059
CE10_chr4,15396,32.26,6850954
CE10_chr4,15395,32.26,6851112
CE10_chr4,15394,32.26,6851114
CE10_chr4,15393,32.26,6851239
CE10_chr4,15392,32.26,6851860
CE10_chr4,15391,32.26,6851877
CE10_chr4,15390,32.26,6851908
CE10_chr4,15389,32.26,6852297
CE10_chr4,15388,32.8,6894415
CE10_chr4,15387,32.8,6956497
CE10_chr4,15386,32.8,6956526
CE10_chr4,15385,32.8,6956527
CE10_chr4,15383,32.8,7142640
CE10_chr4,15382,32.8,7142665
CE10_chr4,15381,32.8,7266014
CE10_chr4,15380,32.8,7266035
CE10_chr4,15379,32.8,7266068
CE10_chr4,15378,32.8,7266101
CE10_chr4,15377,32.8,7266200
CE10_chr4,15376,32.8,7266491
CE10_chr4,15375,32.8,7266529
CE10_chr4,15374,32.8,7266531
CE10_chr4,15373,32.8,7266567
CE10_chr4,15372,32.8,7266568
CE10_chr4,15371,32.8,7266605
CE10_chr4,15370,32.8,7266620
CE10_chr4,15369,32.8,7271207
CE10_chr4,15361,33.88,7402123
CE10_chr4,15360,33.88,7402127
CE10_chr4,12754,33.88,25568750
CE10_chr4,12753,34.42,25568514
CE10_chr4,12752,34.42,25322667
CE10_chr4,12751,34.42,25322570
CE10_chr4,12750,34.42,25322406
CE10_chr4,12746,34.42,24557967
CE10_chr4,956,34.42,8649426
CE10_chr4,955,34.42,8649443
CE10_chr4,954,34.42,8649459
CE10_chr4,953,34.42,8649742
CE10_chr4,952,34.42,8649823
CE10_chr4,951,34.42,8649842
CE10_chr4,950,34.42,8649917
CE10_chr4,949,34.42,8649920
CE10_chr4,948,34.42,8649931
CE10_chr4,947,34.42,8649936
CE10_chr4,946,34.42,8649976
CE10_chr4,945,34.42,8649977
CE10_chr4,944,34.42,8650224
CE10_chr4,943,34.42,8650228
CE10_chr4,942,34.42,8650233
CE10_chr4,941,34.42,8650316
CE10_chr4,938,34.42,8738874
CE10_chr4,937,34.42,8738957
CE10_chr4,936,34.42,8738971
CE10_chr4,930,34.42,9047902
CE10_chr4,929,34.42,9047946
CE10_chr4,903,34.42,9349397
CE10_chr4,902,34.42,9349428
CE10_chr4,901,34.42,9349435
CE10_chr4,888,34.42,9658402
CE10_chr4,887,34.42,9658910
CE10_chr4,4789,34.42,30428430
CE10_chr4,4788,34.42,30428181
CE10_chr4,7528,34.42,27917293
CE10_chr4,7529,34.42,27917106
CE10_chr4,7530,34.42,27916996
CE10_chr4,15838,34.42,11460717
CE10_chr4,15839,34.42,11460712
CE10_chr4,19078,34.42,17748912
CE10_chr4,19077,34.42,17749008
CE10_chr4,18267,34.42,34197298
CE10_chr4,18269,34.95,34456327
CE10_chr4,4643,34.95,15975083
CE10_chr4,4642,34.95,15974923
CE10_chr4,7501,34.95,32135011
CE10_chr4,7500,34.95,32135052
CE10_chr4,7497,34.95,32243193
CE10_chr4,22074,34.95,21076765
CE10_chr4,4778,34.95,32931680
CE10_chr4,4777,34.95,32931672
CE10_chr4,4776,34.95,32931671
CE10_chr4,4775,34.95,32931518
CE10_chr4,4772,34.95,32836278
CE10_chr4,4771,34.95,32836216
CE10_chr4,4770,34.95,32836178
CE10_chr4,4769,34.95,32836057
CE10_chr4,4768,34.95,32836013
CE10_chr4,4767,34.95,32835965
CE10_chr4,4766,34.95,32835963
CE10_chr4,4765,35.49,32697040
CE10_chr4,4764,35.49,32696966
CE10_chr4,4763,35.49,32696955
CE10_chr4,4762,35.49,32696493
CE10_chr4,4761,35.49,32696458
CE10_chr4,4752,35.49,32568575
CE10_chr4,4751,35.49,32568463
CE10_chr4,4750,35.49,32568453
CE10_chr4,4749,35.49,32568397
CE10_chr4,4787,35.49,19698970
CE10_chr4,4786,35.49,19699075
CE10_chr4,4785,35.49,19699238
CE10_chr4,4783,35.49,20097623
CE10_chr4,5513,35.49,38706403
CE10_chr4,5515,35.49,38739602
CE10_chr4,5516,35.49,38739690
CE10_chr4,5517,35.49,38740338
CE10_chr4,15845,35.49,10476528
CE10_chr4,15844,35.49,10476672
CE10_chr4,15843,35.49,10476680
CE10_chr4,17086,35.49,40257952
CE10_chr4,17093,35.49,40287601
CE10_chr4,17094,35.49,40287633
CE10_chr4,17095,35.49,40287652
CE10_chr4,17096,35.49,40287673
CE10_chr4,17097,35.49,40287715
CE10_chr4,17098,35.49,40287772
CE10_chr4,17099,35.49,40287780
CE10_chr4,17100,35.49,40287789
CE10_chr4,21579,35.49,22682980
CE10_chr4,22730,35.49,12667676
CE10_chr4,22731,35.49,12667960
CE10_chr4,22745,35.49,13617431
CE10_chr4,22746,35.49,13617525
CE10_chr4,22747,35.49,13617528
CE10_chr4,22761,35.49,13971407
CE10_chr4,22762,35.49,13971429
CE10_chr4,22772,35.49,14223466
CE10_chr4,22773,35.49,14223492
CE10_chr4,22775,35.49,14500872
CE10_chr4,22776,35.49,14616909
